spotify_id,artist_name,event_date,venue_name,venue_city,venue_country,event_url,ticket_url,ticket_status,start_time,timezone
4MavQ0I0q9aAXj0mErfkqC,Luísa e Os Alquimistas,2024-07-19,Musicbox Lisboa,Lisboa,Portugal,https://www.bandsintown.com/e/1032190225-luisa-e-os-alquimistas-at-musicbox-lisboa?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/1032190225-luisa-e-os-alquimistas-at-musicbox-lisboa?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2024-07-19T22:00:00,Europe/Lisbon
4MavQ0I0q9aAXj0mErfkqC,Luísa e Os Alquimistas,2023-09-6,miúda,São Paulo,Brazil,https://www.bandsintown.com/z/1029520803-luisa-e-os-alquimistas-at-miuda?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/1029520803-luisa-e-os-alquimistas-at-miuda?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2023-09-06T18:00:00,America/Sao_Paulo
4MavQ0I0q9aAXj0mErfkqC,Luísa e Os Alquimistas,2023-08-25,Salão Recreio dos Olhos,Vitória,Brazil,https://www.bandsintown.com/z/1029441443-luisa-e-os-alquimistas-at-salao-recreio-dos-olhos?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/1029441443-luisa-e-os-alquimistas-at-salao-recreio-dos-olhos?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2023-08-25T21:00:00,America/Sao_Paulo
4MavQ0I0q9aAXj0mErfkqC,Luísa e Os Alquimistas,2023-07-15,Festa MEL,São Paulo,Brazil,https://www.bandsintown.com/z/1028968262-luisa-e-os-alquimistas-at-festa-mel?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/1028968262-luisa-e-os-alquimistas-at-festa-mel?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2023-07-15T20:00:00,America/Sao_Paulo
4MavQ0I0q9aAXj0mErfkqC,Luísa e Os Alquimistas,2022-06-24,Concept Hall Espaço de Eventos,Curitiba,Brazil,https://www.bandsintown.com/z/1025313762-luisa-e-os-alquimistas-at-concept-hall-espaco-de-eventos?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/1025313762-luisa-e-os-alquimistas-at-concept-hall-espaco-de-eventos?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2022-06-24T22:00:19,America/Sao_Paulo
4MavQ0I0q9aAXj0mErfkqC,Luísa e Os Alquimistas,2021-12-31,recife,Recife,Brazil,https://www.bandsintown.com/z/103070759-luisa-e-os-alquimistas-at-recife?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/103070759-luisa-e-os-alquimistas-at-recife?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2021-12-31T00:00:00,America/Recife
4U1VRNe8VwcTAA6ShGyuke,Letrux,2025-03-20,Infinu Comunidade Criativa,Brasília,Brazil,https://www.bandsintown.com/e/1034250912-letrux-at-infinu-comunidade-criativa?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/1034250912-letrux-at-infinu-comunidade-criativa?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2025-03-20T20:00:00,America/Sao_Paulo
4U1VRNe8VwcTAA6ShGyuke,Letrux,2025-02-7,Espaço Yanã,Belo Horizonte,Brazil,https://www.bandsintown.com/e/106239790-letrux-at-espaco-yana?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/106239790-letrux-at-espaco-yana?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2025-02-07T22:00:00,America/Sao_Paulo
4U1VRNe8VwcTAA6ShGyuke,Letrux,2025-02-7,Distrital,Belo Horizonte,Brazil,https://www.bandsintown.com/e/1034160471-letrux-at-distrital?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/1034160471-letrux-at-distrital?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2025-02-07T21:00:00,America/Sao_Paulo
4U1VRNe8VwcTAA6ShGyuke,Letrux,2024-12-21,Teatro Rival,Rio de Janeiro,Brazil,https://www.bandsintown.com/e/106111889-letrux-at-teatro-rival?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/106111889-letrux-at-teatro-rival?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2024-12-21T20:30:00,America/Sao_Paulo
4U1VRNe8VwcTAA6ShGyuke,Letrux,2024-12-20,Teatro Rival,Rio de Janeiro,Brazil,https://www.bandsintown.com/e/106047290-letrux-at-teatro-rival?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/106047290-letrux-at-teatro-rival?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2024-12-20T20:30:00,America/Sao_Paulo
4U1VRNe8VwcTAA6ShGyuke,Letrux,2024-12-14,Complexo Cultural Estação das Artes,Fortaleza,Brazil,https://www.bandsintown.com/e/106239732-letrux-at-complexo-cultural-estacao-das-artes?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/106239732-letrux-at-complexo-cultural-estacao-das-artes?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2024-12-14T21:30:00,America/Fortaleza
4U1VRNe8VwcTAA6ShGyuke,Letrux,2024-12-7,Belo Horizonte,Belo Horizonte,Brazil,https://www.bandsintown.com/e/106047283-letrux-at-belo-horizonte?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/106047283-letrux-at-belo-horizonte?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2024-12-07T20:00:00,America/Sao_Paulo
4U1VRNe8VwcTAA6ShGyuke,Letrux,2024-12-1,Casa Natura Musical,São Paulo,Brazil,https://www.bandsintown.com/e/106047272-letrux-at-casa-natura-musical?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/106047272-letrux-at-casa-natura-musical?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2024-12-01T18:30:00,America/Sao_Paulo
4U1VRNe8VwcTAA6ShGyuke,Letrux,2024-11-24,Galeria Lama,Florianópolis,Brazil,https://www.bandsintown.com/e/1033431224-letrux-at-galeria-lama?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/1033431224-letrux-at-galeria-lama?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2024-11-24T19:00:00,America/Sao_Paulo
4U1VRNe8VwcTAA6ShGyuke,Letrux,2024-11-20,Teatro Municipal,Uberlândia,Brazil,https://www.bandsintown.com/e/106047299-letrux-at-teatro-municipal?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/106047299-letrux-at-teatro-municipal?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2024-11-20T16:00:00,America/Sao_Paulo
4U1VRNe8VwcTAA6ShGyuke,Letrux,2024-11-17,Parque Municipal Mayor Paulo Rattes,Petrópolis,Brazil,https://www.bandsintown.com/e/105208498-letrux-at-parque-municipal-mayor-paulo-rattes?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/105208498-letrux-at-parque-municipal-mayor-paulo-rattes?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2024-11-17T13:00:00,America/Sao_Paulo
4U1VRNe8VwcTAA6ShGyuke,Letrux,2024-11-10,Parque Municipal Mayor Paulo Rattes,Petrópolis,Brazil,https://www.bandsintown.com/e/105208480-letrux-at-parque-municipal-mayor-paulo-rattes?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/105208480-letrux-at-parque-municipal-mayor-paulo-rattes?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2024-11-10T13:00:00,America/Sao_Paulo
4U1VRNe8VwcTAA6ShGyuke,Letrux,2024-11-9,Feira da Agricultura Familiar,Natal,Brazil,https://www.bandsintown.com/e/106116071-letrux-at-feira-da-agricultura-familiar?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/106116071-letrux-at-feira-da-agricultura-familiar?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2024-11-09T16:00:00,America/Fortaleza
4U1VRNe8VwcTAA6ShGyuke,Letrux,2024-10-31,Audio,São Paulo,Brazil,https://www.bandsintown.com/e/105981528-letrux-at-audio?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/105981528-letrux-at-audio?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2024-10-31T22:00:00,America/Sao_Paulo
4U1VRNe8VwcTAA6ShGyuke,Letrux,2024-10-13,Museu do Amanhã,Rio de Janeiro,Brazil,https://www.bandsintown.com/e/105832650-letrux-at-museu-do-amanha?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/105832650-letrux-at-museu-do-amanha?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2024-10-13T16:00:00,America/Sao_Paulo
4U1VRNe8VwcTAA6ShGyuke,Letrux,2024-09-28,Teatro Municipal,Uberlândia,Brazil,https://www.bandsintown.com/e/105931158-letrux-at-teatro-municipal?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/105931158-letrux-at-teatro-municipal?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2024-09-28T18:00:00,America/Sao_Paulo
4U1VRNe8VwcTAA6ShGyuke,Letrux,2024-09-22,SESC Vila Mariana,São Paulo,Brazil,https://www.bandsintown.com/e/105931144-letrux-at-sesc-vila-mariana?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/105931144-letrux-at-sesc-vila-mariana?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2024-09-22T18:00:00,America/Sao_Paulo
4U1VRNe8VwcTAA6ShGyuke,Letrux,2024-09-21,SESC Vila Mariana,São Paulo,Brazil,https://www.bandsintown.com/e/105931130-letrux-at-sesc-vila-mariana?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/105931130-letrux-at-sesc-vila-mariana?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2024-09-21T21:00:00,America/Sao_Paulo
4U1VRNe8VwcTAA6ShGyuke,Letrux,2024-09-19,SESC Ribeirão Preto,Ribeirão Preto,Brazil,https://www.bandsintown.com/e/105931118-letrux-at-sesc-ribeirao-preto?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/105931118-letrux-at-sesc-ribeirao-preto?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2024-09-19T20:00:00,America/Sao_Paulo
4U1VRNe8VwcTAA6ShGyuke,Letrux,2024-09-18,Teatro Firjan SESI Centro,Rio de Janeiro,Brazil,https://www.bandsintown.com/e/105931100-letrux-at-teatro-firjan-sesi-centro?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/105931100-letrux-at-teatro-firjan-sesi-centro?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2024-09-18T19:00:00,America/Sao_Paulo
4U1VRNe8VwcTAA6ShGyuke,Letrux,2024-09-14,Teatro Firjan SESI Caxias,Duque de Caxias,Brazil,https://www.bandsintown.com/e/105931082-letrux-at-teatro-firjan-sesi-caxias?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/105931082-letrux-at-teatro-firjan-sesi-caxias?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2024-09-14T20:00:00,America/Sao_Paulo
4U1VRNe8VwcTAA6ShGyuke,Letrux,2024-09-13,Teatro Firjan SESI Jacarepaguá,Rio de Janeiro,Brazil,https://www.bandsintown.com/e/105931046-letrux-at-teatro-firjan-sesi-jacarepagua?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/105931046-letrux-at-teatro-firjan-sesi-jacarepagua?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2024-09-13T20:00:00,America/Sao_Paulo
4U1VRNe8VwcTAA6ShGyuke,Letrux,2024-09-1,Américo Renné Gianetti City Park,Belo Horizonte,Brazil,https://www.bandsintown.com/e/105829180-letrux-at-americo-renne-gianetti-city-park?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/105829180-letrux-at-americo-renne-gianetti-city-park?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2024-09-01T19:00:00,America/Sao_Paulo
4U1VRNe8VwcTAA6ShGyuke,Letrux,2024-08-31,Concha Acústica,Brasília,Brazil,https://www.bandsintown.com/e/105757718-letrux-at-concha-acustica?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/105757718-letrux-at-concha-acustica?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2024-08-31T18:00:00,America/Sao_Paulo
4U1VRNe8VwcTAA6ShGyuke,Letrux,2024-08-24,Largo Tereza Batista,Salvador,Brazil,https://www.bandsintown.com/e/105757589-letrux-at-largo-tereza-batista?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/105757589-letrux-at-largo-tereza-batista?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2024-08-24T21:00:00,America/Bahia
4U1VRNe8VwcTAA6ShGyuke,Letrux,2024-08-24,Largo Tereza Batista,Salvador,Brazil,https://www.bandsintown.com/e/105612095-letrux-at-largo-tereza-batista?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/105612095-letrux-at-largo-tereza-batista?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2024-08-24T19:00:00,America/Bahia
4U1VRNe8VwcTAA6ShGyuke,Letrux,2024-08-23,Teatro Estação Gasômetro,Belém,Brazil,https://www.bandsintown.com/e/105661395-letrux-at-teatro-estacao-gasometro?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/105661395-letrux-at-teatro-estacao-gasometro?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2024-08-23T20:00:00,America/Belem
4U1VRNe8VwcTAA6ShGyuke,Letrux,2024-06-22,Pampulha Ecological Park,Belo Horizonte,Brazil,https://www.bandsintown.com/e/105208397-letrux-at-pampulha-ecological-park?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/105208397-letrux-at-pampulha-ecological-park?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2024-06-22T12:00:00,America/Sao_Paulo
4U1VRNe8VwcTAA6ShGyuke,Letrux,2024-05-25,Jockey Club Brasileiro,Rio de Janeiro,Brazil,https://www.bandsintown.com/z/105208268-letrux-at-jockey-club-brasileiro?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/105208268-letrux-at-jockey-club-brasileiro?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2024-05-25T12:00:00,America/Sao_Paulo
4U1VRNe8VwcTAA6ShGyuke,Letrux,2024-04-27,Paradis Club,Curitiba,Brazil,https://www.bandsintown.com/z/105454505-letrux-at-paradis-club?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/105454505-letrux-at-paradis-club?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2024-04-27T19:00:00,America/Sao_Paulo
4U1VRNe8VwcTAA6ShGyuke,Letrux,2024-04-14,Infinu Comunidade Criativa,Brasília,Brazil,https://www.bandsintown.com/z/105261136-letrux-at-infinu-comunidade-criativa?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/105261136-letrux-at-infinu-comunidade-criativa?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2024-04-14T21:00:00,America/Sao_Paulo
4U1VRNe8VwcTAA6ShGyuke,Letrux,2024-04-14,Infinu Comunidade Criativa,Brasília,Brazil,https://www.bandsintown.com/z/105208254-letrux-at-infinu-comunidade-criativa?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/105208254-letrux-at-infinu-comunidade-criativa?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2024-04-14T19:00:00,America/Sao_Paulo
4U1VRNe8VwcTAA6ShGyuke,Letrux,2024-04-13,Oscar Niemeyer Cultural Center,Goiânia,Brazil,https://www.bandsintown.com/z/105208222-letrux-at-oscar-niemeyer-cultural-center?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/105208222-letrux-at-oscar-niemeyer-cultural-center?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2024-04-13T18:00:00,America/Sao_Paulo
4U1VRNe8VwcTAA6ShGyuke,Letrux,2024-03-9,Sesc Belenzinho,São Paulo,Brazil,https://www.bandsintown.com/z/105229770-letrux-at-sesc-belenzinho?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/105229770-letrux-at-sesc-belenzinho?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2024-03-09T21:00:00,America/Sao_Paulo
4U1VRNe8VwcTAA6ShGyuke,Letrux,2024-03-8,Sesc Belenzinho,São Paulo,Brazil,https://www.bandsintown.com/z/105229756-letrux-at-sesc-belenzinho?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/105229756-letrux-at-sesc-belenzinho?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2024-03-08T21:00:00,America/Sao_Paulo
4U1VRNe8VwcTAA6ShGyuke,Letrux,2024-03-7,SESC Campinas,Campinas,Brazil,https://www.bandsintown.com/z/105229742-letrux-at-sesc-campinas?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/105229742-letrux-at-sesc-campinas?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2024-03-07T20:00:00,America/Sao_Paulo
4U1VRNe8VwcTAA6ShGyuke,Letrux,2024-02-27,Casa de Francisca,São Paulo,Brazil,https://www.bandsintown.com/z/105208053-letrux-at-casa-de-francisca?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/105208053-letrux-at-casa-de-francisca?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2024-02-27T21:30:00,America/Sao_Paulo
4U1VRNe8VwcTAA6ShGyuke,Letrux,2023-11-11,FV 4° DISTRITO | FERROVELHO,Porto Alegre,Brazil,https://www.bandsintown.com/z/1029207159-letrux-at-fv-4-distrito-or-ferrovelho?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/1029207159-letrux-at-fv-4-distrito-or-ferrovelho?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2023-11-11T15:00:00,America/Sao_Paulo
4U1VRNe8VwcTAA6ShGyuke,Letrux,2023-04-12,Studio de l'Ermitage,Paris,France,https://www.bandsintown.com/z/1027783240-letrux-at-studio-de-l'ermitage?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/1027783240-letrux-at-studio-de-l'ermitage?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2023-04-12T19:30:00,Europe/Paris
4U1VRNe8VwcTAA6ShGyuke,Letrux,2022-09-16,Ópera de Arame - Vale da Música,Curitiba,Brazil,https://www.bandsintown.com/z/1025611298-letrux-at-opera-de-arame-vale-da-musica?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/1025611298-letrux-at-opera-de-arame-vale-da-musica?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2022-09-16T22:00:42,America/Sao_Paulo
